Matrix_Size,N_Threads,Thread,Time
1900,20,8,3459271
1900,20,9,3459279
1900,20,10,3459342
1900,20,11,3459338
1900,20,12,3459339
1900,20,13,3459428
1900,20,14,3459341
1900,20,15,3459438
1900,20,16,3459273
1900,20,17,3459264
1900,20,18,3459277
1900,20,19,3459361
1900,20,0,3467456
1900,20,1,3467536
1900,20,2,3467536
1900,20,3,3467516
1900,20,4,3467520
1900,20,5,3467615
1900,20,6,3467616
1900,20,7,3467617
1900,20,8,3467441
1900,20,9,3467513
1900,20,10,3467426
1900,20,11,3467429
1900,20,12,3467526
1900,20,13,3467576
1900,20,14,3467626
1900,20,15,3467582
1900,20,16,3467416
1900,20,17,3467503
1900,20,18,3467416
1900,20,19,3467428
1900,20,0,3453633
1900,20,1,3453696
1900,20,2,3453684
1900,20,3,3453682
1900,20,4,3453701
1900,20,5,3453772
1900,20,6,3453754
1900,20,7,3453763
1900,20,8,3453605
1900,20,9,3453609
1900,20,10,3461615
1900,20,11,3453690
1900,20,12,3453619
1900,20,13,3453687
1900,20,14,3453613
1900,20,15,3453611
1900,20,16,3453607
1900,20,17,3453609
1900,20,18,3453679
1900,20,19,3453688
1900,20,0,3463070
1900,20,1,3463164
1900,20,2,3463163
1900,20,3,3463169
1900,20,4,3463143
1900,20,5,3463175
1900,20,6,3463172
1900,20,7,3463185
1900,20,8,3463061
1900,20,9,3463168
1900,20,10,3463063
1900,20,11,3463170
1900,20,12,3463077
1900,20,13,3463176
1900,20,14,3463179
1900,20,15,3463167
1900,20,16,3463072
1900,20,17,3463060
1900,20,18,3463165
1900,20,19,3463049
1900,20,0,3482833
1900,20,1,3482829
1900,20,2,3482893
1900,20,3,3490835
1900,20,4,3482830
1900,20,5,3482834
1900,20,6,3482829
1900,20,7,3482837
1900,20,8,3482810
1900,20,9,3482886
1900,20,10,3482822
1900,20,11,3482795
1900,20,12,3482819
1900,20,13,3482890
1900,20,14,3482832
1900,20,15,3482887
1900,20,16,3482814
1900,20,17,3482805
1900,20,18,3482827
1900,20,19,3482812
1900,20,0,3462048
1900,20,1,3462101
1900,20,2,3462103
1900,20,3,3462110
1900,20,4,3462034
1900,20,5,3462106
1900,20,6,3462019
1900,20,7,3462106
1900,20,8,3462044
1900,20,9,3462106
1900,20,10,3462097
1900,20,11,3462115
1900,20,12,3462095
1900,20,13,3462111
1900,20,14,3462171
1900,20,15,3462174
1900,20,16,3462031
1900,20,17,3462086
1900,20,18,3462023
1900,20,19,3462022
1900,20,0,3478013
1900,20,1,3478067
1900,20,2,3478083
1900,20,3,3478079
1900,20,4,3477993
1900,20,5,3477997
1900,20,6,3477997
1900,20,7,3477987
1900,20,8,3478077
1900,20,9,3478093
1900,20,10,3478086
1900,20,11,3478141
1900,20,12,3477999
1900,20,13,3478072
1900,20,14,3478076
1900,20,15,3477986
1900,20,16,3477987
1900,20,17,3478068
1900,20,18,3478050
1900,20,19,3477987
1900,20,0,3470299
1900,20,1,3470392
1900,20,2,3470380
1900,20,3,3470358
1900,20,4,3470376
1900,20,5,3470385
1900,20,6,3470373
1900,20,7,3470455
1900,20,8,3470268
1900,20,9,3470364
1900,20,10,3470262
1900,20,11,3470354
1900,20,12,3470281
1900,20,13,3470367
1900,20,14,3470364
1900,20,15,3470353
1900,20,16,3470277
1900,20,17,3470269
1900,20,18,3470367
1900,20,19,3470267
1900,20,0,3483386
1900,20,1,3483384
1900,20,2,3483376
1900,20,3,3483377
1900,20,4,3483398
1900,20,5,3483399
1900,20,6,3483390
1900,20,7,3483396
1900,20,8,3483372
1900,20,9,3483369
1900,20,10,3483370
1900,20,11,3483379
1900,20,12,3483364
1900,20,13,3483381
1900,20,14,3483359
1900,20,15,3483369
1900,20,16,3483378
1900,20,17,3483387
1900,20,18,3483371
1900,20,19,3483375
1900,20,0,3459436
1900,20,1,3459437
1900,20,2,3459450
1900,20,3,3459431
1900,20,4,3459449
1900,20,5,3459453
1900,20,6,3459443
1900,20,7,3459440
1900,20,8,3459419
1900,20,9,3459416
1900,20,10,3459446
1900,20,11,3459435
1900,20,12,3459424
1900,20,13,3459440
1900,20,14,3459420
1900,20,15,3459433
1900,20,16,3459422
1900,20,17,3459437
1900,20,18,3459414
1900,20,19,3459406
1900,20,0,3460314
1900,20,1,3460398
1900,20,2,3460405
1900,20,3,3460396
1900,20,4,3460427
1900,20,5,3460430
1900,20,6,3460491
1900,20,7,3460476
1900,20,8,3460321
1900,20,9,3460306
1900,20,10,3460326
1900,20,11,3460373
1900,20,12,3460321
1900,20,13,3460393
1900,20,14,3460320
1900,20,15,3460398
1900,20,16,3460322
1900,20,17,3460399
1900,20,18,3460391
1900,20,19,3460376
1900,20,0,3471470
1900,20,1,3471475
1900,20,2,3471478
1900,20,3,3471461
1900,20,4,3471467
1900,20,5,3471478
1900,20,6,3471474
1900,20,7,3471454
1900,20,8,3471464
1900,20,9,3471458
1900,20,10,3471475
1900,20,11,3471470
1900,20,12,3471496
1900,20,13,3471485
1900,20,14,3471486
1900,20,15,3471479
1900,20,16,3471452
1900,20,17,3471477
1900,20,18,3471449
1900,20,19,3471467
1900,20,0,3463127
1900,20,1,3463136
1900,20,2,3463124
1900,20,3,3463119
1900,20,4,3463128
1900,20,5,3463145
1900,20,6,3463136
1900,20,7,3463141
1900,20,8,3463103
1900,20,9,3463109
1900,20,10,3463105
1900,20,11,3463123
1900,20,12,3463130
1900,20,13,3463144
1900,20,14,3463137
1900,20,15,3463125
1900,20,16,3463100
1900,20,17,3463099
1900,20,18,3463117
1900,20,19,3463121
1900,20,0,3462473
1900,20,1,3462529
1900,20,2,3462536
1900,20,3,3462454
1900,20,4,3462547
1900,20,5,3462569
1900,20,6,3462559
1900,20,7,3462627
1900,20,8,3462444
1900,20,9,3462520
1900,20,10,3462451
1900,20,11,3462525
1900,20,12,3462467
1900,20,13,3462476
1900,20,14,3462528
1900,20,15,3462526
1900,20,16,3462442
1900,20,17,3462540
1900,20,18,3462513
1900,20,19,3462448
2000,2,0,22873462
2000,2,1,22873461
2000,2,0,22692810
2000,2,1,22692809
2000,2,0,23445830
2000,2,1,23445829
2000,2,0,22946787
2000,2,1,22946786
2000,2,0,23137175
2000,2,1,23137174
2000,2,0,22987390
2000,2,1,22987389
2000,2,0,22571735
2000,2,1,22571734
2000,2,0,22745141
2000,2,1,22745139
2000,2,0,23251940
2000,2,1,23251939
2000,2,0,22697287
2000,2,1,22697286
2000,2,0,22707073
2000,2,1,22707072
2000,2,0,22833225
2000,2,1,22833225
2000,2,0,22776269
2000,2,1,22776268
2000,2,0,23158201
2000,2,1,23158199
2000,2,0,23239963
2000,2,1,23239962
2000,2,0,23272922
2000,2,1,23272921
2000,2,0,22659192
2000,2,1,22659194
2000,2,0,22893402
2000,2,1,22893401
2000,2,0,22831346
2000,2,1,22831345
2000,2,0,22716966
2000,2,1,22716965
2000,2,0,23043257
2000,2,1,23043259
2000,2,0,22723421
2000,2,1,22723421
2000,2,0,22777542
2000,2,1,22777540
2000,2,0,22630063
2000,2,1,22630062
2000,2,0,22765914
2000,2,1,22765912
2000,2,0,23452921
2000,2,1,23452920
2000,2,0,22818761
2000,2,1,22818759
2000,2,0,23171460
2000,2,1,23171459
2000,2,0,22698407
2000,2,1,22698405
2000,2,0,22909241
2000,2,1,22909239
2000,4,0,11318285
2000,4,1,11318283
2000,4,2,11318282
2000,4,3,11318284
2000,4,0,11428070
2000,4,1,11428068
2000,4,2,11428069
2000,4,3,11428069
2000,4,0,11536502
2000,4,1,11536503
2000,4,2,11536502
2000,4,3,11536501
2000,4,0,11664178
2000,4,1,11664175
2000,4,2,11664175
2000,4,3,11664176
2000,4,0,11467470
2000,4,1,11467467
2000,4,2,11467467
2000,4,3,11467466
2000,4,0,11466297
2000,4,1,11466295
2000,4,2,11466293
2000,4,3,11466294
2000,4,0,11597075
2000,4,1,11597073
2000,4,2,11597073
2000,4,3,11597072
2000,4,0,11429101
2000,4,1,11429103
2000,4,2,11429102
2000,4,3,11429102
2000,4,0,11711196
2000,4,1,11711193
2000,4,2,11711194
2000,4,3,11711194
2000,4,0,11658158
2000,4,1,11658155
2000,4,2,11658155
2000,4,3,11658157
2000,4,0,11247222
2000,4,1,11247221
2000,4,2,11247221
2000,4,3,11247223
2000,4,0,11337164
2000,4,1,11337162
2000,4,2,11337161
2000,4,3,11337161
2000,4,0,11400372
2000,4,1,11400369
2000,4,2,11400369
2000,4,3,11400370
2000,4,0,11269487
2000,4,1,11269485
2000,4,2,11269485
2000,4,3,11269486
2000,4,0,11386007
2000,4,1,11386004
2000,4,2,11386005
2000,4,3,11386005
2000,4,0,11377226
2000,4,1,11377224
2000,4,2,11377223
2000,4,3,11377225
2000,4,0,11606914
2000,4,1,11606912
2000,4,2,11606912
2000,4,3,11606910
2000,4,0,11559833
2000,4,1,11559833
2000,4,2,11559831
2000,4,3,11559832
2000,4,0,11391199
2000,4,1,11391197
2000,4,2,11391196
2000,4,3,11391196
2000,4,0,11552442
2000,4,1,11552439
2000,4,2,11552440
2000,4,3,11552440
2000,4,0,11396428
2000,4,1,11396427
2000,4,2,11396425
2000,4,3,11396426
2000,4,0,11566981
2000,4,1,11566979
2000,4,2,11566979
2000,4,3,11566977
2000,4,0,11618930
2000,4,1,11618930
2000,4,2,11618929
2000,4,3,11618932
2000,4,0,11299041
2000,4,1,11299039
2000,4,2,11299039
2000,4,3,11299040
2000,4,0,11329959
2000,4,1,11329955
2000,4,2,11329957
2000,4,3,11329956
2000,4,0,11473382
2000,4,1,11473377
2000,4,2,11473376
2000,4,3,11473378
2000,4,0,11353528
2000,4,1,11353526
2000,4,2,11353527
2000,4,3,11353529
2000,4,0,11560261
2000,4,1,11560258
2000,4,2,11560257
2000,4,3,11560259
2000,4,0,11406729
2000,4,1,11406728
2000,4,2,11406727
2000,4,3,11406730
2000,4,0,11541127
2000,4,1,11541124
2000,4,2,11541125
2000,4,3,11541125
2000,6,0,7757068
2000,6,1,7757065
2000,6,2,7757065
2000,6,3,7757070
2000,6,4,7757066
2000,6,5,7757067
2000,6,0,7625460
2000,6,1,7625455
2000,6,2,7625456
2000,6,3,7625457
2000,6,4,7625455
2000,6,5,7625458
2000,6,0,7601861
2000,6,1,7601857
2000,6,2,7601859
2000,6,3,7601859
2000,6,4,7601858
2000,6,5,7601862
2000,6,0,7736090
2000,6,1,7736088
2000,6,2,7736087
2000,6,3,7736086
2000,6,4,7736088
2000,6,5,7736086
2000,6,0,7532244
2000,6,1,7532241
2000,6,2,7532242
2000,6,3,7532243
2000,6,4,7532243
2000,6,5,7532241
2000,6,0,7841368
2000,6,1,7841367
2000,6,2,7841367
2000,6,3,7841366
2000,6,4,7841371
2000,6,5,7841368
2000,6,0,7560492
2000,6,1,7560487
2000,6,2,7560487
2000,6,3,7560489
2000,6,4,7560488
2000,6,5,7560488
2000,6,0,7583152
2000,6,1,7583151
2000,6,2,7583150
2000,6,3,7583151
2000,6,4,7583154
2000,6,5,7583152
2000,6,0,7838653
2000,6,1,7838648
2000,6,2,7838651
2000,6,3,7838649
2000,6,4,7838650
2000,6,5,7838649
2000,6,0,7666098
2000,6,1,7666096
2000,6,2,7666097
2000,6,3,7666097
2000,6,4,7666099
2000,6,5,7666098
2000,6,0,7604284
2000,6,1,7604279
2000,6,2,7604281
2000,6,3,7604280
2000,6,4,7604279
2000,6,5,7604282
2000,6,0,7589453
2000,6,1,7589450
2000,6,2,7589449
2000,6,3,7589448
2000,6,4,7589448
2000,6,5,7589450
2000,6,0,7730456
2000,6,1,7730459
2000,6,2,7730459
2000,6,3,7730458
2000,6,4,7730457
2000,6,5,7730461
2000,6,0,7632443
2000,6,1,7632440
2000,6,2,7632439
2000,6,3,7632438
2000,6,4,7632438
2000,6,5,7632440
2000,6,0,7735615
2000,6,1,7735617
2000,6,2,7735617
2000,6,3,7735619
2000,6,4,7735617
2000,6,5,7735620
2000,6,0,7557638
2000,6,1,7557636
2000,6,2,7557635
2000,6,3,7557636
2000,6,4,7557635
2000,6,5,7557638
2000,6,0,7658840
2000,6,1,7658836
2000,6,2,7658835
2000,6,3,7658838
2000,6,4,7658837
2000,6,5,7658836
2000,6,0,7767240
2000,6,1,7767235
2000,6,2,7767236
2000,6,3,7767236
2000,6,4,7767237
2000,6,5,7767234
2000,6,0,7560766
2000,6,1,7560762
2000,6,2,7560765
2000,6,3,7560763
2000,6,4,7560761
2000,6,5,7560761
2000,6,0,7647149
2000,6,1,7647147
2000,6,2,7647144
2000,6,3,7647146
2000,6,4,7647147
2000,6,5,7647145
2000,6,0,7777446
2000,6,1,7777446
2000,6,2,7777448
2000,6,3,7777448
2000,6,4,7777450
2000,6,5,7777447
2000,6,0,7688075
2000,6,1,7688072
2000,6,2,7688073
2000,6,3,7688071
2000,6,4,7688071
2000,6,5,7688070
2000,6,0,7752565
2000,6,1,7752562
2000,6,2,7752562
2000,6,3,7752563
2000,6,4,7752561
2000,6,5,7752561
2000,6,0,7782095
2000,6,1,7782092
2000,6,2,7782092
2000,6,3,7782090
2000,6,4,7782091
2000,6,5,7782093
2000,6,0,7620546
2000,6,1,7620544
2000,6,2,7620543
2000,6,3,7620541
2000,6,4,7620545
2000,6,5,7620544
2000,6,0,7840641
2000,6,1,7840641
2000,6,2,7840641
2000,6,3,7840643
2000,6,4,7840640
2000,6,5,7840639
2000,6,0,7529122
2000,6,1,7529118
2000,6,2,7529117
2000,6,3,7529119
2000,6,4,7529118
2000,6,5,7529120
2000,6,0,7691031
2000,6,1,7691027
2000,6,2,7691026
2000,6,3,7691024
2000,6,4,7691025
2000,6,5,7691028
2000,6,0,7611946
2000,6,1,7611942
2000,6,2,7611941
2000,6,3,7611940
2000,6,4,7611943
2000,6,5,7611943
2000,6,0,7739883
2000,6,1,7739884
2000,6,2,7739886
2000,6,3,7739888
2000,6,4,7739885
2000,6,5,7739886
2000,8,0,5688360
2000,8,1,5688355
2000,8,2,5688358
2000,8,3,5688354
2000,8,4,5688353
2000,8,5,5688356
2000,8,6,5688357
2000,8,7,5688351
2000,8,0,5810119
2000,8,1,5810112
2000,8,2,5810115
2000,8,3,5810113
2000,8,4,5810114
2000,8,5,5810112
2000,8,6,5810116
2000,8,7,5810111
2000,8,0,5754453
2000,8,1,5754445
2000,8,2,5754449
2000,8,3,5754448
2000,8,4,5754447
2000,8,5,5754445
2000,8,6,5754446
2000,8,7,5754447
2000,8,0,5668859
2000,8,1,5668854
2000,8,2,5668855
2000,8,3,5668852
2000,8,4,5668852
2000,8,5,5668853
2000,8,6,5668851
2000,8,7,5668855
2000,8,0,5701918
2000,8,1,5701921
2000,8,2,5701917
2000,8,3,5701922
2000,8,4,5701919
2000,8,5,5701918
2000,8,6,5701921
2000,8,7,5701924
2000,8,0,5807147
2000,8,1,5807142
2000,8,2,5807141
2000,8,3,5807141
2000,8,4,5807143
2000,8,5,5807140
2000,8,6,5807139
2000,8,7,5807140
2000,8,0,5679043
2000,8,1,5679038
2000,8,2,5679038
2000,8,3,5679039
2000,8,4,5679036
2000,8,5,5679038
2000,8,6,5679041
2000,8,7,5679040
2000,8,0,5654328
2000,8,1,5654322
2000,8,2,5654325
2000,8,3,5654325
2000,8,4,5654321
2000,8,5,5654321
2000,8,6,5654323
2000,8,7,5654325
2000,8,0,5844523
2000,8,1,5844518
2000,8,2,5844515
2000,8,3,5844516
2000,8,4,5844519
2000,8,5,5844515
2000,8,6,5844517
2000,8,7,5844519
2000,8,0,5649264
2000,8,1,5649261
2000,8,2,5649260
2000,8,3,5649262
2000,8,4,5649262
2000,8,5,5649263
2000,8,6,5649268
2000,8,7,5649265
2000,8,0,5710487
2000,8,1,5710481
2000,8,2,5710482
2000,8,3,5710480
2000,8,4,5710480
2000,8,5,5710479
2000,8,6,5710482
2000,8,7,5710479
2000,8,0,5683352
2000,8,1,5683356
2000,8,2,5683354
2000,8,3,5683352
2000,8,4,5683353
2000,8,5,5683357
2000,8,6,5683355
2000,8,7,5683360
2000,8,0,5678059
2000,8,1,5678054
2000,8,2,5678055
2000,8,3,5678056
2000,8,4,5678053
2000,8,5,5678056
2000,8,6,5678052
2000,8,7,5678053
2000,8,0,5652905
2000,8,1,5652904
2000,8,2,5652910
2000,8,3,5652907
2000,8,4,5652906
2000,8,5,5652903
2000,8,6,5652904
2000,8,7,5652906
2000,8,0,5759587
2000,8,1,5759583
2000,8,2,5759583
2000,8,3,5759581
2000,8,4,5759582
2000,8,5,5759580
2000,8,6,5759582
2000,8,7,5759584
2000,8,0,5842879
2000,8,1,5842873
2000,8,2,5842875
2000,8,3,5842873
2000,8,4,5842873
2000,8,5,5842878
2000,8,6,5842877
2000,8,7,5842875
2000,8,0,5801324
2000,8,1,5801320
2000,8,2,5801319
2000,8,3,5801322
2000,8,4,5801320
2000,8,5,5801318
2000,8,6,5801321
2000,8,7,5801318
2000,8,0,5666196
2000,8,1,5666189
2000,8,2,5666190
2000,8,3,5666193
2000,8,4,5666191
2000,8,5,5666192
2000,8,6,5666190
2000,8,7,5666188
2000,8,0,5768337
2000,8,1,5768330
2000,8,2,5768334
2000,8,3,5768331
2000,8,4,5768332
2000,8,5,5768332
2000,8,6,5768335
2000,8,7,5768333
2000,8,0,5873682
2000,8,1,5873680
2000,8,2,5873687
2000,8,3,5873684
2000,8,4,5873684
2000,8,5,5873681
2000,8,6,5873683
2000,8,7,5873681
2000,8,0,5687176
2000,8,1,5687172
2000,8,2,5687174
2000,8,3,5687174
2000,8,4,5687173
2000,8,5,5687176
2000,8,6,5687173
2000,8,7,5687179
2000,8,0,5817823
2000,8,1,5817822
2000,8,2,5817823
2000,8,3,5817829
2000,8,4,5817826
2000,8,5,5817826
2000,8,6,5817825
2000,8,7,5817824
2000,8,0,5644384
2000,8,1,5644385
2000,8,2,5644384
2000,8,3,5644386
2000,8,4,5644389
2000,8,5,5644382
2000,8,6,5644383
2000,8,7,5644385
2000,8,0,5650113
2000,8,1,5650106
2000,8,2,5650106
2000,8,3,5650107
2000,8,4,5650109
2000,8,5,5650110
2000,8,6,5650108
2000,8,7,5650109
2000,8,0,5739921
2000,8,1,5739925
2000,8,2,5739922
2000,8,3,5739924
2000,8,4,5739923
2000,8,5,5739924
2000,8,6,5739921
2000,8,7,5739927
2000,8,0,5714759
2000,8,1,5714753
2000,8,2,5714755
2000,8,3,5714758
2000,8,4,5714756
2000,8,5,5714756
2000,8,6,5714754
2000,8,7,5714757
2000,8,0,5873946
2000,8,1,5873942
2000,8,2,5873942
2000,8,3,5873939
2000,8,4,5873941
2000,8,5,5873940
2000,8,6,5873938
2000,8,7,5873939
2000,8,0,5720829
2000,8,1,5720826
2000,8,2,5720824
2000,8,3,5720825
2000,8,4,5720827
2000,8,5,5720824
2000,8,6,5720827
2000,8,7,5720831
2000,8,0,5710900
2000,8,1,5710895
2000,8,2,5710894
2000,8,3,5710897
2000,8,4,5710893
2000,8,5,5710896
2000,8,6,5710896
2000,8,7,5710894
2000,8,0,5733930
2000,8,1,5733925
2000,8,2,5733925
2000,8,3,5733926
2000,8,4,5733928
2000,8,5,5733927
2000,8,6,5733924
2000,8,7,5733927
2000,10,0,4629311
2000,10,1,4629302
2000,10,2,4629304
2000,10,3,4629304
2000,10,4,4629303
2000,10,5,4629310
2000,10,6,4629305
2000,10,7,4629307
2000,10,8,4629306
2000,10,9,4629306
2000,10,0,4646298
2000,10,1,4646291
2000,10,2,4646296
2000,10,3,4646293
2000,10,4,4646293
2000,10,5,4646292
2000,10,6,4646290
2000,10,7,4646288
2000,10,8,4646289
2000,10,9,4646295
2000,10,0,4529405
2000,10,1,4529402
2000,10,2,4529405
2000,10,3,4529403
2000,10,4,4529408
2000,10,5,4529404
2000,10,6,4529401
2000,10,7,4529402
2000,10,8,4529411
2000,10,9,4529400
2000,10,0,4585270
2000,10,1,4585263
2000,10,2,4585261
2000,10,3,4585266
2000,10,4,4585265
2000,10,5,4585264
2000,10,6,4585259
2000,10,7,4585262
2000,10,8,4585264
2000,10,9,4585260
2000,10,0,4565035
2000,10,1,4565033
2000,10,2,4565033
2000,10,3,4565029
2000,10,4,4565028
2000,10,5,4565032
2000,10,6,4565033
2000,10,7,4565034
2000,10,8,4565030
2000,10,9,4565038
2000,10,0,4645437
2000,10,1,4645427
2000,10,2,4645429
2000,10,3,4645425
2000,10,4,4645430
2000,10,5,4645430
2000,10,6,4645431
2000,10,7,4645427
2000,10,8,4645432
2000,10,9,4645428
2000,10,0,4551113
2000,10,1,4551111
2000,10,2,4551108
2000,10,3,4551108
2000,10,4,4551107
2000,10,5,4551116
2000,10,6,4551110
2000,10,7,4551114
2000,10,8,4551109
2000,10,9,4551111
2000,10,0,4538725
2000,10,1,4538730
2000,10,2,4538728
2000,10,3,4538727
2000,10,4,4538727
2000,10,5,4538730
2000,10,6,4538726
2000,10,7,4538736
2000,10,8,4538729
2000,10,9,4538731
2000,10,0,4655861
2000,10,1,4655856
2000,10,2,4655858
2000,10,3,4655853
2000,10,4,4655856
2000,10,5,4655852
2000,10,6,4655855
2000,10,7,4655859
2000,10,8,4655853
2000,10,9,4655854
2000,10,0,4596658
2000,10,1,4596650
2000,10,2,4596651
2000,10,3,4596654
2000,10,4,4596647
2000,10,5,4596649
2000,10,6,4596647
2000,10,7,4596651
2000,10,8,4596649
2000,10,9,4596653
2000,10,0,4682250
2000,10,1,4682245
2000,10,2,4682242
2000,10,3,4682244
2000,10,4,4682243
2000,10,5,4682250
2000,10,6,4682243
2000,10,7,4682241
2000,10,8,4682245
2000,10,9,4682246
2000,10,0,4574235
2000,10,1,4574240
2000,10,2,4574237
2000,10,3,4574234
2000,10,4,4574237
2000,10,5,4574238
2000,10,6,4574239
2000,10,7,4574236
2000,10,8,4574243
2000,10,9,4574234
2000,10,0,4662734
2000,10,1,4662733
2000,10,2,4662732
2000,10,3,4662735
2000,10,4,4662730
2000,10,5,4662737
2000,10,6,4662733
2000,10,7,4662729
2000,10,8,4662731
2000,10,9,4662741
2000,10,0,4667193
2000,10,1,4667194
2000,10,2,4667198
2000,10,3,4667200
2000,10,4,4667199
2000,10,5,4667197
2000,10,6,4667195
2000,10,7,4667198
2000,10,8,4667196
2000,10,9,4667204
2000,10,0,4544950
2000,10,1,4544943
2000,10,2,4544947
2000,10,3,4544946
2000,10,4,4544944
2000,10,5,4544946
2000,10,6,4544945
2000,10,7,4544943
2000,10,8,4544940
2000,10,9,4544940
2000,10,0,4607764
2000,10,1,4607756
2000,10,2,4607759
2000,10,3,4607758
2000,10,4,4607761
2000,10,5,4607759
2000,10,6,4607756
2000,10,7,4607757
2000,10,8,4607755
2000,10,9,4607758
2000,10,0,4580937
2000,10,1,4580935
2000,10,2,4580934
2000,10,3,4580929
2000,10,4,4580935
2000,10,5,4580934
2000,10,6,4580932
2000,10,7,4580931
2000,10,8,4580933
2000,10,9,4580937
2000,10,0,4563813
2000,10,1,4563805
2000,10,2,4563808
2000,10,3,4563806
2000,10,4,4563802
2000,10,5,4563803
2000,10,6,4563807
2000,10,7,4563803
2000,10,8,4563805
2000,10,9,4563808
2000,10,0,4661157
2000,10,1,4661155
2000,10,2,4661150
2000,10,3,4661154
2000,10,4,4661152
2000,10,5,4661151
2000,10,6,4661153
2000,10,7,4661156
2000,10,8,4661153
2000,10,9,4661162
2000,10,0,4576256
2000,10,1,4576252
2000,10,2,4576249
2000,10,3,4576250
2000,10,4,4576246
2000,10,5,4576251
2000,10,6,4576248
2000,10,7,4576247
2000,10,8,4576252
2000,10,9,4576248
2000,10,0,4534273
2000,10,1,4534264
2000,10,2,4534267
2000,10,3,4534269
2000,10,4,4534267
2000,10,5,4534268
2000,10,6,4534271
2000,10,7,4534264
2000,10,8,4534266
2000,10,9,4534270
2000,10,0,4690637
2000,10,1,4690632
2000,10,2,4690634
2000,10,3,4690629
2000,10,4,4690629
2000,10,5,4690632
2000,10,6,4690632
2000,10,7,4690634
2000,10,8,4690628
2000,10,9,4690630
2000,10,0,4562909
2000,10,1,4562901
2000,10,2,4562904
2000,10,3,4562900
2000,10,4,4562903
2000,10,5,4562903
2000,10,6,4562904
2000,10,7,4562900
2000,10,8,4562899
2000,10,9,4562902
2000,10,0,4589098
2000,10,1,4589091
2000,10,2,4589089
2000,10,3,4589092
2000,10,4,4589091
2000,10,5,4589092
2000,10,6,4589090
2000,10,7,4589094
2000,10,8,4589094
2000,10,9,4589089
2000,10,0,4645377
2000,10,1,4645367
2000,10,2,4645368
2000,10,3,4645372
2000,10,4,4645369
2000,10,5,4645371
2000,10,6,4645371
2000,10,7,4645371
2000,10,8,4645367
2000,10,9,4645372
2000,10,0,4664116
2000,10,1,4664106
2000,10,2,4664107
2000,10,3,4664105
2000,10,4,4664110
2000,10,5,4664108
2000,10,6,4664108
2000,10,7,4664105
2000,10,8,4664112
2000,10,9,4664109
2000,10,0,4664727
2000,10,1,4664733
2000,10,2,4664730
2000,10,3,4664730
2000,10,4,4664732
2000,10,5,4664732
2000,10,6,4664728
2000,10,7,4664729
2000,10,8,4664731
2000,10,9,4664737
2000,10,0,4566369
2000,10,1,4566372
2000,10,2,4566373
2000,10,3,4566377
2000,10,4,4566368
2000,10,5,4566369
2000,10,6,4566375
2000,10,7,4566371
2000,10,8,4566371
2000,10,9,4566370
2000,10,0,4531286
2000,10,1,4531280
2000,10,2,4531277
2000,10,3,4531279
2000,10,4,4531281
2000,10,5,4531279
2000,10,6,4531277
2000,10,7,4531275
2000,10,8,4531280
2000,10,9,4531273
2000,10,0,4575604
2000,10,1,4575598
2000,10,2,4575599
2000,10,3,4575597
2000,10,4,4575594
2000,10,5,4575600
2000,10,6,4575596
2000,10,7,4575601
2000,10,8,4575597
2000,10,9,4575593
2000,12,0,3874712
2000,12,1,3874704
2000,12,2,3874709
2000,12,3,3874713
2000,12,4,3874706
2000,12,5,3874711
2000,12,6,3874703
2000,12,7,3874710
2000,12,8,3874718
2000,12,9,3874708
2000,12,10,3874710
2000,12,11,3874707
2000,12,0,3811753
2000,12,1,3811739
2000,12,2,3811746
2000,12,3,3811743
2000,12,4,3811742
2000,12,5,3811741
2000,12,6,3811745
2000,12,7,3811739
2000,12,8,3811750
2000,12,9,3811745
2000,12,10,3811744
2000,12,11,3811747
2000,12,0,3783654
2000,12,1,3783649
2000,12,2,3783645
2000,12,3,3783656
2000,12,4,3783650
2000,12,5,3783646
2000,12,6,3783647
2000,12,7,3783653
2000,12,8,3783652
2000,12,9,3783646
2000,12,10,3783648
2000,12,11,3783650
2000,12,0,3804324
2000,12,1,3804323
2000,12,2,3804316
2000,12,3,3804320
2000,12,4,3804315
2000,12,5,3804320
2000,12,6,3804318
2000,12,7,3804322
2000,12,8,3804316
2000,12,9,3804322
2000,12,10,3804319
2000,12,11,3804317
2000,12,0,3772369
2000,12,1,3772356
2000,12,2,3772362
2000,12,3,3772359
2000,12,4,3772364
2000,12,5,3772366
2000,12,6,3772360
2000,12,7,3772355
2000,12,8,3772360
2000,12,9,3772360
2000,12,10,3772358
2000,12,11,3772363
2000,12,0,3891432
2000,12,1,3891431
2000,12,2,3891437
2000,12,3,3891435
2000,12,4,3891433
2000,12,5,3891434
2000,12,6,3891439
2000,12,7,3891432
2000,12,8,3891430
2000,12,9,3891437
2000,12,10,3891442
2000,12,11,3891435
2000,12,0,3793661
2000,12,1,3793663
2000,12,2,3793664
2000,12,3,3793674
2000,12,4,3793662
2000,12,5,3793667
2000,12,6,3793665
2000,12,7,3793668
2000,12,8,3793666
2000,12,9,3793668
2000,12,10,3793664
2000,12,11,3793669
2000,12,0,3793015
2000,12,1,3793005
2000,12,2,3793003
2000,12,3,3793004
2000,12,4,3793008
2000,12,5,3793007
2000,12,6,3793010
2000,12,7,3793006
2000,12,8,3793002
2000,12,9,3793002
2000,12,10,3793001
2000,12,11,3793008
2000,12,0,3822698
2000,12,1,3822699
